Data,Dia Semana,Hora Inicio,Hora Fim,Nome,Id Funcionario,Bloqueio,Otimizacao
30/06/2022,Quinta,21:00:00,23:59:59,Funcionario 1,1,False,False
01/07/2022,Sexta,00:00:00,08:00:00,Funcionario 1,1,False,False
01/07/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
02/07/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
02/07/2022,Sábado,12:00:00,23:59:59,Funcionario 1,1,False,False
03/07/2022,Domingo,00:00:00,12:00:00,Funcionario 1,1,False,False
03/07/2022,Domingo,12:00:00,23:59:59,Funcionario 7,7,False,False
04/07/2022,Segunda,00:00:00,08:00:00,Funcionario 7,7,False,False
04/07/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
05/07/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
05/07/2022,Terça,21:00:00,23:59:59,Funcionario 7,7,False,False
06/07/2022,Quarta,00:00:00,08:00:00,Funcionario 7,7,False,False
06/07/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
07/07/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
07/07/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
08/07/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
08/07/2022,Sexta,21:00:00,23:59:59,Funcionario 12,12,False,False
09/07/2022,Sábado,00:00:00,12:00:00,Funcionario 12,12,False,False
09/07/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
10/07/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
10/07/2022,Domingo,12:00:00,23:59:59,Funcionario 12,12,False,False
11/07/2022,Segunda,00:00:00,08:00:00,Funcionario 12,12,False,False
11/07/2022,Segunda,21:00:00,23:59:59,Funcionario 18,18,False,False
12/07/2022,Terça,00:00:00,08:00:00,Funcionario 18,18,False,False
12/07/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
13/07/2022,Quarta,00:00:00,08:00:00,Funcionario 11,11,False,False
13/07/2022,Quarta,21:00:00,23:59:59,Funcionario 18,18,False,False
14/07/2022,Quinta,00:00:00,08:00:00,Funcionario 18,18,False,False
14/07/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
15/07/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
15/07/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
16/07/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
16/07/2022,Sábado,12:00:00,23:59:59,Funcionario 11,11,False,False
17/07/2022,Domingo,00:00:00,12:00:00,Funcionario 11,11,False,False
17/07/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
18/07/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
18/07/2022,Segunda,21:00:00,23:59:59,Funcionario 11,11,False,False
19/07/2022,Terça,00:00:00,08:00:00,Funcionario 11,11,False,False
19/07/2022,Terça,21:00:00,23:59:59,Funcionario 14,14,False,False
20/07/2022,Quarta,00:00:00,08:00:00,Funcionario 14,14,False,False
20/07/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
21/07/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
21/07/2022,Quinta,21:00:00,23:59:59,Funcionario 14,14,False,False
22/07/2022,Sexta,00:00:00,08:00:00,Funcionario 14,14,False,False
22/07/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
23/07/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
23/07/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
24/07/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
24/07/2022,Domingo,12:00:00,23:59:59,Funcionario 9,9,False,False
25/07/2022,Segunda,00:00:00,08:00:00,Funcionario 9,9,False,False
25/07/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
26/07/2022,Terça,00:00:00,08:00:00,Funcionario 14,14,False,False
26/07/2022,Terça,21:00:00,23:59:59,Funcionario 9,9,False,False
27/07/2022,Quarta,00:00:00,08:00:00,Funcionario 9,9,False,False
27/07/2022,Quarta,21:00:00,23:59:59,Funcionario 1,1,False,False
28/07/2022,Quinta,00:00:00,08:00:00,Funcionario 1,1,False,False
28/07/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
29/07/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
29/07/2022,Sexta,21:00:00,23:59:59,Funcionario 14,14,False,True
30/07/2022,Sábado,00:00:00,12:00:00,Funcionario 14,14,False,True
30/07/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
31/07/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
31/07/2022,Domingo,12:00:00,23:59:59,Funcionario 9,9,False,True
01/08/2022,Segunda,00:00:00,08:00:00,Funcionario 9,9,False,True
01/08/2022,Segunda,21:00:00,23:59:59,Funcionario 7,7,False,False
02/08/2022,Terça,00:00:00,08:00:00,Funcionario 7,7,False,False
02/08/2022,Terça,21:00:00,23:59:59,Funcionario 12,12,False,True
03/08/2022,Quarta,00:00:00,08:00:00,Funcionario 12,12,False,True
03/08/2022,Quarta,21:00:00,23:59:59,Funcionario 7,7,False,False
04/08/2022,Quinta,00:00:00,08:00:00,Funcionario 7,7,False,False
04/08/2022,Quinta,21:00:00,23:59:59,Funcionario 12,12,False,False
05/08/2022,Sexta,00:00:00,08:00:00,Funcionario 12,12,False,False
05/08/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
06/08/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
06/08/2022,Sábado,12:00:00,23:59:59,Funcionario 12,12,False,False
07/08/2022,Domingo,00:00:00,12:00:00,Funcionario 12,12,False,False
07/08/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
08/08/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
08/08/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
09/08/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
09/08/2022,Terça,21:00:00,23:59:59,Funcionario 18,18,False,False
10/08/2022,Quarta,00:00:00,08:00:00,Funcionario 18,18,False,False
10/08/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
11/08/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
11/08/2022,Quinta,21:00:00,23:59:59,Funcionario 18,18,False,False
12/08/2022,Sexta,00:00:00,08:00:00,Funcionario 18,18,False,False
12/08/2022,Sexta,21:00:00,23:59:59,Funcionario 11,11,False,False
13/08/2022,Sábado,00:00:00,12:00:00,Funcionario 11,11,False,False
13/08/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
14/08/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
14/08/2022,Domingo,12:00:00,23:59:59,Funcionario 11,11,False,False
15/08/2022,Segunda,00:00:00,08:00:00,Funcionario 11,11,False,False
15/08/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
16/08/2022,Terça,00:00:00,08:00:00,Funcionario 14,14,False,False
16/08/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
17/08/2022,Quarta,00:00:00,08:00:00,Funcionario 11,11,False,False
17/08/2022,Quarta,21:00:00,23:59:59,Funcionario 14,14,False,False
18/08/2022,Quinta,00:00:00,08:00:00,Funcionario 14,14,False,False
18/08/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
19/08/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
19/08/2022,Sexta,21:00:00,23:59:59,Funcionario 14,14,False,False
20/08/2022,Sábado,00:00:00,12:00:00,Funcionario 14,14,False,False
20/08/2022,Sábado,12:00:00,23:59:59,Funcionario 9,9,False,False
21/08/2022,Domingo,00:00:00,12:00:00,Funcionario 9,9,False,False
21/08/2022,Domingo,12:00:00,23:59:59,Funcionario 7,7,False,True
22/08/2022,Segunda,00:00:00,08:00:00,Funcionario 7,7,False,True
22/08/2022,Segunda,21:00:00,23:59:59,Funcionario 9,9,False,False
23/08/2022,Terça,00:00:00,08:00:00,Funcionario 9,9,False,False
23/08/2022,Terça,21:00:00,23:59:59,Funcionario 18,18,False,True
24/08/2022,Quarta,00:00:00,08:00:00,Funcionario 18,18,False,True
24/08/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
25/08/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
25/08/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,True
26/08/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,True
26/08/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
27/08/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
27/08/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,True
28/08/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,True
28/08/2022,Domingo,12:00:00,23:59:59,Funcionario 7,7,False,False
29/08/2022,Segunda,00:00:00,08:00:00,Funcionario 7,7,False,False
29/08/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
30/08/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
30/08/2022,Terça,21:00:00,23:59:59,Funcionario 7,7,False,False
31/08/2022,Quarta,00:00:00,08:00:00,Funcionario 7,7,False,False
31/08/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
01/09/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
01/09/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
02/09/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
02/09/2022,Sexta,21:00:00,23:59:59,Funcionario 12,12,False,False
03/09/2022,Sábado,00:00:00,12:00:00,Funcionario 12,12,False,False
03/09/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
04/09/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
04/09/2022,Domingo,12:00:00,23:59:59,Funcionario 12,12,False,False
05/09/2022,Segunda,00:00:00,08:00:00,Funcionario 12,12,False,False
05/09/2022,Segunda,21:00:00,23:59:59,Funcionario 18,18,False,False
06/09/2022,Terça,00:00:00,08:00:00,Funcionario 18,18,False,False
06/09/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
07/09/2022,Quarta,00:00:00,12:00:00,Funcionario 11,11,False,False
07/09/2022,Quarta,12:00:00,23:59:59,Funcionario 18,18,False,False
08/09/2022,Quinta,00:00:00,08:00:00,Funcionario 18,18,False,False
08/09/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
09/09/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
09/09/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
10/09/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
10/09/2022,Sábado,12:00:00,23:59:59,Funcionario 11,11,False,False
11/09/2022,Domingo,00:00:00,12:00:00,Funcionario 11,11,False,False
11/09/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
12/09/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
12/09/2022,Segunda,21:00:00,23:59:59,Funcionario 11,11,False,False
13/09/2022,Terça,00:00:00,08:00:00,Funcionario 11,11,False,False
13/09/2022,Terça,21:00:00,23:59:59,Funcionario 14,14,False,False
14/09/2022,Quarta,00:00:00,08:00:00,Funcionario 14,14,False,False
14/09/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
15/09/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
15/09/2022,Quinta,21:00:00,23:59:59,Funcionario 14,14,False,False
16/09/2022,Sexta,00:00:00,08:00:00,Funcionario 14,14,False,False
16/09/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
17/09/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
17/09/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
18/09/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
18/09/2022,Domingo,12:00:00,23:59:59,Funcionario 9,9,False,False
19/09/2022,Segunda,00:00:00,08:00:00,Funcionario 9,9,False,False
19/09/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
20/09/2022,Terça,00:00:00,08:00:00,Funcionario 14,14,False,False
20/09/2022,Terça,21:00:00,23:59:59,Funcionario 9,9,False,False
21/09/2022,Quarta,00:00:00,08:00:00,Funcionario 9,9,False,False
21/09/2022,Quarta,21:00:00,23:59:59,Funcionario 18,18,False,True
22/09/2022,Quinta,00:00:00,08:00:00,Funcionario 18,18,False,True
22/09/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
23/09/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
23/09/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,True
24/09/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,True
24/09/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
25/09/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
25/09/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,True
26/09/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,True
26/09/2022,Segunda,21:00:00,23:59:59,Funcionario 7,7,False,False
27/09/2022,Terça,00:00:00,08:00:00,Funcionario 7,7,False,False
27/09/2022,Terça,21:00:00,23:59:59,Funcionario 12,12,False,True
28/09/2022,Quarta,00:00:00,08:00:00,Funcionario 12,12,False,True
28/09/2022,Quarta,21:00:00,23:59:59,Funcionario 7,7,False,False
29/09/2022,Quinta,00:00:00,08:00:00,Funcionario 7,7,False,False
29/09/2022,Quinta,21:00:00,23:59:59,Funcionario 12,12,False,False
30/09/2022,Sexta,00:00:00,08:00:00,Funcionario 12,12,False,False
30/09/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
01/10/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
01/10/2022,Sábado,12:00:00,23:59:59,Funcionario 12,12,False,False
02/10/2022,Domingo,00:00:00,12:00:00,Funcionario 12,12,False,False
02/10/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
03/10/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
03/10/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
04/10/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
04/10/2022,Terça,21:00:00,23:59:59,Funcionario 18,18,False,False
05/10/2022,Quarta,00:00:00,08:00:00,Funcionario 18,18,False,False
05/10/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
06/10/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
06/10/2022,Quinta,21:00:00,23:59:59,Funcionario 18,18,False,False
07/10/2022,Sexta,00:00:00,08:00:00,Funcionario 18,18,False,False
07/10/2022,Sexta,21:00:00,23:59:59,Funcionario 11,11,False,False
08/10/2022,Sábado,00:00:00,12:00:00,Funcionario 11,11,False,False
08/10/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
09/10/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
09/10/2022,Domingo,12:00:00,23:59:59,Funcionario 11,11,False,False
10/10/2022,Segunda,00:00:00,08:00:00,Funcionario 11,11,False,False
10/10/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
11/10/2022,Terça,00:00:00,08:00:00,Funcionario 14,14,False,False
11/10/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
12/10/2022,Quarta,00:00:00,12:00:00,Funcionario 11,11,False,False
12/10/2022,Quarta,12:00:00,23:59:59,Funcionario 14,14,False,False
13/10/2022,Quinta,00:00:00,08:00:00,Funcionario 14,14,False,False
13/10/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
14/10/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
14/10/2022,Sexta,21:00:00,23:59:59,Funcionario 14,14,False,False
15/10/2022,Sábado,00:00:00,12:00:00,Funcionario 14,14,False,False
15/10/2022,Sábado,12:00:00,23:59:59,Funcionario 9,9,False,False
16/10/2022,Domingo,00:00:00,12:00:00,Funcionario 9,9,False,False
16/10/2022,Domingo,12:00:00,23:59:59,Funcionario 12,12,False,True
17/10/2022,Segunda,00:00:00,08:00:00,Funcionario 12,12,False,True
17/10/2022,Segunda,21:00:00,23:59:59,Funcionario 9,9,False,False
18/10/2022,Terça,00:00:00,08:00:00,Funcionario 9,9,False,False
18/10/2022,Terça,21:00:00,23:59:59,Funcionario 12,12,False,True
19/10/2022,Quarta,00:00:00,08:00:00,Funcionario 12,12,False,True
19/10/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
20/10/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
20/10/2022,Quinta,21:00:00,23:59:59,Funcionario 14,14,False,True
21/10/2022,Sexta,00:00:00,08:00:00,Funcionario 14,14,False,True
21/10/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
22/10/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
22/10/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,True
23/10/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,True
23/10/2022,Domingo,12:00:00,23:59:59,Funcionario 7,7,False,False
24/10/2022,Segunda,00:00:00,08:00:00,Funcionario 7,7,False,False
24/10/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
25/10/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
25/10/2022,Terça,21:00:00,23:59:59,Funcionario 7,7,False,False
26/10/2022,Quarta,00:00:00,08:00:00,Funcionario 7,7,False,False
26/10/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
27/10/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
27/10/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
28/10/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
28/10/2022,Sexta,21:00:00,23:59:59,Funcionario 12,12,False,False
29/10/2022,Sábado,00:00:00,12:00:00,Funcionario 12,12,False,False
29/10/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
30/10/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
30/10/2022,Domingo,12:00:00,23:59:59,Funcionario 12,12,False,False
31/10/2022,Segunda,00:00:00,08:00:00,Funcionario 12,12,False,False
31/10/2022,Segunda,21:00:00,23:59:59,Funcionario 18,18,False,False
01/11/2022,Terça,00:00:00,08:00:00,Funcionario 18,18,False,False
01/11/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
02/11/2022,Quarta,00:00:00,12:00:00,Funcionario 11,11,False,False
02/11/2022,Quarta,12:00:00,23:59:59,Funcionario 18,18,False,False
03/11/2022,Quinta,00:00:00,08:00:00,Funcionario 18,18,False,False
03/11/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
04/11/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
04/11/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
05/11/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
05/11/2022,Sábado,12:00:00,23:59:59,Funcionario 11,11,False,False
06/11/2022,Domingo,00:00:00,12:00:00,Funcionario 11,11,False,False
06/11/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
07/11/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
07/11/2022,Segunda,21:00:00,23:59:59,Funcionario 11,11,False,False
08/11/2022,Terça,00:00:00,08:00:00,Funcionario 11,11,False,False
08/11/2022,Terça,21:00:00,23:59:59,Funcionario 14,14,False,False
09/11/2022,Quarta,00:00:00,08:00:00,Funcionario 14,14,False,False
09/11/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
10/11/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
10/11/2022,Quinta,21:00:00,23:59:59,Funcionario 14,14,False,False
11/11/2022,Sexta,00:00:00,08:00:00,Funcionario 14,14,False,False
11/11/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
12/11/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
12/11/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
13/11/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
13/11/2022,Domingo,12:00:00,23:59:59,Funcionario 9,9,False,False
14/11/2022,Segunda,00:00:00,08:00:00,Funcionario 9,9,False,False
14/11/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
15/11/2022,Terça,00:00:00,12:00:00,Funcionario 14,14,False,False
15/11/2022,Terça,12:00:00,23:59:59,Funcionario 9,9,False,False
16/11/2022,Quarta,00:00:00,08:00:00,Funcionario 9,9,False,False
16/11/2022,Quarta,21:00:00,23:59:59,Funcionario 1,1,False,False
17/11/2022,Quinta,00:00:00,08:00:00,Funcionario 1,1,False,False
17/11/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
18/11/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
18/11/2022,Sexta,21:00:00,23:59:59,Funcionario 1,1,False,False
19/11/2022,Sábado,00:00:00,12:00:00,Funcionario 1,1,False,False
19/11/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
20/11/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
20/11/2022,Domingo,12:00:00,23:59:59,Funcionario 1,1,False,False
21/11/2022,Segunda,00:00:00,08:00:00,Funcionario 1,1,False,False
21/11/2022,Segunda,21:00:00,23:59:59,Funcionario 7,7,False,False
22/11/2022,Terça,00:00:00,08:00:00,Funcionario 7,7,False,False
22/11/2022,Terça,21:00:00,23:59:59,Funcionario 1,1,False,False
23/11/2022,Quarta,00:00:00,08:00:00,Funcionario 1,1,False,False
23/11/2022,Quarta,21:00:00,23:59:59,Funcionario 7,7,False,False
24/11/2022,Quinta,00:00:00,08:00:00,Funcionario 7,7,False,False
24/11/2022,Quinta,21:00:00,23:59:59,Funcionario 12,12,False,False
25/11/2022,Sexta,00:00:00,08:00:00,Funcionario 12,12,False,False
25/11/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
26/11/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
26/11/2022,Sábado,12:00:00,23:59:59,Funcionario 12,12,False,False
27/11/2022,Domingo,00:00:00,12:00:00,Funcionario 12,12,False,False
27/11/2022,Domingo,12:00:00,23:59:59,Funcionario 18,18,False,False
28/11/2022,Segunda,00:00:00,08:00:00,Funcionario 18,18,False,False
28/11/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
29/11/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
29/11/2022,Terça,21:00:00,23:59:59,Funcionario 18,18,False,False
30/11/2022,Quarta,00:00:00,08:00:00,Funcionario 18,18,False,False
30/11/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
01/12/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
01/12/2022,Quinta,21:00:00,23:59:59,Funcionario 18,18,False,False
02/12/2022,Sexta,00:00:00,08:00:00,Funcionario 18,18,False,False
02/12/2022,Sexta,21:00:00,23:59:59,Funcionario 11,11,False,False
03/12/2022,Sábado,00:00:00,12:00:00,Funcionario 11,11,False,False
03/12/2022,Sábado,12:00:00,23:59:59,Funcionario 14,14,False,False
04/12/2022,Domingo,00:00:00,12:00:00,Funcionario 14,14,False,False
04/12/2022,Domingo,12:00:00,23:59:59,Funcionario 11,11,False,False
05/12/2022,Segunda,00:00:00,08:00:00,Funcionario 11,11,False,False
05/12/2022,Segunda,21:00:00,23:59:59,Funcionario 14,14,False,False
06/12/2022,Terça,00:00:00,08:00:00,Funcionario 14,14,False,False
06/12/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
07/12/2022,Quarta,00:00:00,08:00:00,Funcionario 11,11,False,False
07/12/2022,Quarta,21:00:00,23:59:59,Funcionario 14,14,False,False
08/12/2022,Quinta,00:00:00,08:00:00,Funcionario 14,14,False,False
08/12/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
09/12/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
09/12/2022,Sexta,21:00:00,23:59:59,Funcionario 14,14,False,False
10/12/2022,Sábado,00:00:00,12:00:00,Funcionario 14,14,False,False
10/12/2022,Sábado,12:00:00,23:59:59,Funcionario 9,9,False,False
11/12/2022,Domingo,00:00:00,12:00:00,Funcionario 9,9,False,False
11/12/2022,Domingo,12:00:00,23:59:59,Funcionario 1,1,False,False
12/12/2022,Segunda,00:00:00,08:00:00,Funcionario 1,1,False,False
12/12/2022,Segunda,21:00:00,23:59:59,Funcionario 9,9,False,False
13/12/2022,Terça,00:00:00,08:00:00,Funcionario 9,9,False,False
13/12/2022,Terça,21:00:00,23:59:59,Funcionario 1,1,False,False
14/12/2022,Quarta,00:00:00,08:00:00,Funcionario 1,1,False,False
14/12/2022,Quarta,21:00:00,23:59:59,Funcionario 9,9,False,False
15/12/2022,Quinta,00:00:00,08:00:00,Funcionario 9,9,False,False
15/12/2022,Quinta,21:00:00,23:59:59,Funcionario 1,1,False,False
16/12/2022,Sexta,00:00:00,08:00:00,Funcionario 1,1,False,False
16/12/2022,Sexta,21:00:00,23:59:59,Funcionario 9,9,False,False
17/12/2022,Sábado,00:00:00,12:00:00,Funcionario 9,9,False,False
17/12/2022,Sábado,12:00:00,23:59:59,Funcionario 1,1,False,False
18/12/2022,Domingo,00:00:00,12:00:00,Funcionario 1,1,False,False
18/12/2022,Domingo,12:00:00,23:59:59,Funcionario 7,7,False,False
19/12/2022,Segunda,00:00:00,08:00:00,Funcionario 7,7,False,False
19/12/2022,Segunda,21:00:00,23:59:59,Funcionario 12,12,False,False
20/12/2022,Terça,00:00:00,08:00:00,Funcionario 12,12,False,False
20/12/2022,Terça,21:00:00,23:59:59,Funcionario 7,7,False,False
21/12/2022,Quarta,00:00:00,08:00:00,Funcionario 7,7,False,False
21/12/2022,Quarta,21:00:00,23:59:59,Funcionario 12,12,False,False
22/12/2022,Quinta,00:00:00,08:00:00,Funcionario 12,12,False,False
22/12/2022,Quinta,21:00:00,23:59:59,Funcionario 7,7,False,False
23/12/2022,Sexta,00:00:00,08:00:00,Funcionario 7,7,False,False
23/12/2022,Sexta,21:00:00,23:59:59,Funcionario 12,12,False,False
24/12/2022,Sábado,00:00:00,12:00:00,Funcionario 12,12,False,False
24/12/2022,Sábado,12:00:00,23:59:59,Funcionario 7,7,False,False
25/12/2022,Domingo,00:00:00,12:00:00,Funcionario 7,7,False,False
25/12/2022,Domingo,12:00:00,23:59:59,Funcionario 12,12,False,False
26/12/2022,Segunda,00:00:00,08:00:00,Funcionario 12,12,False,False
26/12/2022,Segunda,21:00:00,23:59:59,Funcionario 18,18,False,False
27/12/2022,Terça,00:00:00,08:00:00,Funcionario 18,18,False,False
27/12/2022,Terça,21:00:00,23:59:59,Funcionario 11,11,False,False
28/12/2022,Quarta,00:00:00,08:00:00,Funcionario 11,11,False,False
28/12/2022,Quarta,21:00:00,23:59:59,Funcionario 18,18,False,False
29/12/2022,Quinta,00:00:00,08:00:00,Funcionario 18,18,False,False
29/12/2022,Quinta,21:00:00,23:59:59,Funcionario 11,11,False,False
30/12/2022,Sexta,00:00:00,08:00:00,Funcionario 11,11,False,False
30/12/2022,Sexta,21:00:00,23:59:59,Funcionario 18,18,False,False
31/12/2022,Sábado,00:00:00,12:00:00,Funcionario 18,18,False,False
